,2
36495,UPP2-IT1
36496,OR52A5
36497,ENSG00000287076
36498,ENSG00000252992
36499,ENSG00000286297
36500,PABPC1P13
36501,ENSG00000280838
36502,ENSG00000230686
36503,ENSG00000232327
36504,GCSHP2
36505,IGLV7-35
36506,IGLV7-35-1
36507,ENSG00000262471
36508,PRKG2-AS1
36509,PDSS1P2
36510,FAM47A
36511,NFYBP1
36512,HNRNPA1P74
36513,SPATA31D4
36514,PRYP5
36515,ENSG00000284878
36516,AFF2-IT1
36517,ENSG00000270477
36518,ENSG00000249050
36519,ENSG00000224335
36520,RN7SKP217
36521,TARM1-7
36522,RPS14P7
36523,ENSG00000233960
36524,KIR2DS1
36525,KIR2DS1-3
36526,SCGB1D5P
36527,IGHVIII-38-1
36528,RN7SKP18
36529,LINC01713
36530,ENSG00000253975
36531,MRPS10P2
36532,SNORA46
36533,MTCO2P5
36534,ENSG00000228721
36535,ENSG00000217231
36536,ENSG00000256774
36537,ENSG00000259157
36538,TOMM22P1
36539,RPS27P26
36540,ENSG00000250441
36541,H4P1
36542,ENSG00000289435
36543,ENSG00000276689
36544,ENSG00000266818
36545,ENSG00000215586
36546,ENSG00000242123
36547,ENSG00000288337
36548,ENSG00000288171
36549,ENSG00000264829
36550,ENSG00000278498
36551,FAM197Y8
36552,FAM197Y6
36553,ENSG00000241991
36554,ENSG00000231460
36555,SALL4P7
36556,ENSG00000290125
36557,CDRT15P10
36558,CCDC12P1
36559,ENSG00000268922
36560,ENSG00000258927
36561,POTEF-AS1
36562,DUXAP5
36563,ENSG00000248305
36564,ENSG00000232529
36565,ENSG00000283457
36566,ENSG00000233553
36567,ENSG00000281232
36568,ENSG00000230485
36569,ENSG00000255489
36570,ENSG00000274748
36571,MIR6753
36572,ENSG00000277997
36573,ENSG00000271597
36574,ENSG00000260860
36575,OR4D8P
36576,ENSG00000262513
36577,ENSG00000212434
36578,RNVU1-34
36579,ACER2P1-1
36580,ENSG00000254216
36581,DUX4L33
36582,OR3A4P
36583,PPP1R26P3
36584,VWC2L-IT1
36585,ADAM20P2
36586,OR2M5
36587,RN7SL379P
36588,ACER2P1
36589,SQSTM1P1
36590,ENSG00000241828
36591,ENSG00000257183
36592,ENSG00000261153
36593,ENSG00000248667
36594,CNN2P10
36595,OR6C71P
36596,OR5T1-1
36597,OR13C7
36598,ENSG00000225815
36599,DUTP8
36600,ENSG00000278593
36601,ENSG00000281510
36602,SLC25A5P9
36603,ENSG00000287298
36604,ENSG00000224069
36605,ENSG00000258235
36606,TRIM64C
36607,TOPORSLP
36608,ENSG00000275649
36609,OR7A10
36610,ENSG00000285020
36611,UGT2B27P-1
36612,ENSG00000237293
36613,MAGEA4-AS1
36614,ENSG00000274867
36615,TPMTP3
36616,H3P26
36617,ENSG00000267617
36618,CBX1P5
36619,TMCC1P1
36620,MTND2P25
36621,ENSG00000254189
36622,ENSG00000262375
36623,ENSG00000255540
36624,ENSG00000237031
36625,ENSG00000226773
36626,ENSG00000234726
36627,LINC01525
36628,ENSG00000255099
36629,DHX35-DT
36630,ENSG00000273605
36631,ENSG00000287347
36632,NUDT19P2
36633,LINC01333
36634,LINC02116
36635,ENSG00000258503
36636,KIR2DL1-5
36637,ENSG00000258880
36638,ENSG00000253335
36639,RN7SL702P
36640,ENSG00000280703
36641,ENSG00000259443
36642,ENSG00000287685
36643,SDAD1P3
36644,ENSG00000288133
36645,GEMIN8P3
36646,ENSG00000248419
36647,BDP1P
36648,ENSG00000269877
36649,NDUFB4P3
36650,ENSG00000254556
36651,ENSG00000249924
36652,ENSG00000286910
36653,ENSG00000287874
36654,ENSG00000223911
36655,PDE4B-AS1
36656,SPECC1P2
36657,ENSG00000253843
36658,LINC02053
36659,ENSG00000277598
36660,ENSG00000231867
36661,LARGE-IT1
36662,ENSG00000289867
36663,ENSG00000261566
36664,ENSG00000251014
36665,RPS27AP14
36666,HTR2A-AS1
36667,ENSG00000287806
36668,ENSG00000275015
36669,ENSG00000287266
36670,ENSG00000237539
36671,ENSG00000286213
36672,LINC01981
36673,ENSG00000282938
36674,UBL5P4
36675,SETP15
36676,ENSG00000249053
36677,LRIT1
36678,ENSG00000272304
36679,ENSG00000270935
36680,ENSG00000265975
36681,ENSG00000236190
36682,EIF3KP3
36683,LINC02426
36684,TSBP1-AS1-7
36685,TSBP1-AS1-4
36686,METTL7AP1
36687,ENSG00000277907
36688,OR7E103P
36689,OR5AK1P
36690,ARL6IP1P1
36691,ENSG00000217746
36692,MTATP6P15
36693,ILRUNP1
36694,GAPDHP36
36695,ENSG00000274326
36696,ENSG00000261978
36697,ENSG00000228940
36698,OR4A11P
36699,ENSG00000233919
36700,KIR3DL3-28
36701,RNVU1-15
36702,ENSG00000289116
36703,LINC02633
36704,YWHAEP7-1
36705,COX6B1P5
36706,CHCHD2P5
36707,OSTCP5
36708,ENSG00000281251
36709,ENSG00000275997
36710,ENSG00000236942
36711,LILRP2-15
36712,FOXO1B
36713,ENSG00000229964
36714,ENSG00000269935
36715,ENSG00000273119
36716,BNIP3P3
36717,ENSG00000284645
36718,OR5M10
36719,TFAMP2
36720,ENSG00000281422
36721,ENSG00000274835
36722,ENSG00000287068
36723,TGIF2LX
36724,FCF1P3
36725,LINC02372
36726,ENSG00000226594
36727,KATNBL1P4
36728,RPS26P24
36729,FRG2FP
36730,ENSG00000242152
36731,ENSG00000254913
36732,RGS21
36733,ENSG00000274688
36734,MTND6P15
36735,H3P11
36736,RPL30P6
36737,ENSG00000284625
36738,ENSG00000234748
36739,ATP6V1G1P6
36740,KLF3P2
36741,PLCB1-IT1
36742,ENSG00000266100
36743,ENSG00000286683
36744,CTAG1A
36745,ENSG00000286531
36746,SLC9A3P1
36747,MEAF6P1
36748,ENSG00000218730
36749,LINC02045
36750,ENSG00000257128
36751,ENSG00000267085
36752,LIPT1P1
36753,ENSG00000271701
36754,ENSG00000231597
36755,ENSG00000204456
36756,LINC02745
36757,ENSG00000278586
36758,ENSG00000253480
36759,SPANXA2
36760,RN7SL553P
36761,RRAS2P2
36762,ENSG00000265751
36763,LINC02155
36764,ARL5AP2
36765,ENSG00000223753
36766,ENSG00000232042
36767,ENSG00000284717
36768,USP9YP13
36769,EDDM3CP
36770,ENSG00000256098
36771,ENSG00000229454
36772,BPIFA3
36773,ENSG00000284858
36774,ENSG00000258021
36775,ENSG00000213302
36776,EVA1CP1
36777,UBE2CP3
36778,LINC02523
36779,ENSG00000232959
36780,RN7SL705P
36781,ENSG00000234918
36782,ANKRD20A10P
36783,ENSG00000264545
36784,ENSG00000259317
36785,NDUFB9P3
36786,VN1R74P
36787,LINC02366
36788,SLC25A15P1
36789,AP1S2P1
36790,ENSG00000253422
36791,ENSG00000254482
36792,DEFB109A-1
36793,DEFB109A
36794,NDUFB11P1
36795,OR2F2
36796,ENSG00000287842
36797,KIR2DL4-19
36798,ENSG00000281377
36799,IGHV3-52-1
36800,LYPLA1P1
36801,LINC01596
36802,RN7SL184P
36803,ENSG00000254310
36804,KIR2DL4-26
36805,HMGN1P30
36806,ENSG00000281830
36807,KIR2DL4-17
36808,CPSF1P2
36809,IGHV3-52
36810,ENSG00000262116
36811,ENSG00000251893
36812,ENSG00000248850
36813,OR9A2
36814,ASIC5-1
36815,ENSG00000269833
36816,ENSG00000271468
36817,ENSG00000273948
36818,FEM1AP3
36819,UBFD1P1
36820,USH2A-AS2
36821,ENSG00000275001
36822,LINC01072
36823,OR4G2P-1
36824,TBC1D3P6
36825,OR4G2P
36826,HCG4P8-1
36827,OR51B8P
36828,RN7SKP283
36829,ENSG00000266105
36830,ENSG00000229831
36831,ENSG00000281464
36832,ENSG00000280559
36833,CABP7-DT
36834,COQ10BP2
36835,TUBBP3
36836,HLA-T-5
36837,GSTM3P2
36838,ENSG00000218029
36839,NDUFB10P2
36840,MTND4P18
36841,ENSG00000229143
36842,C1QBPP1
36843,ENSG00000278697
36844,LYPLA2P1-2
36845,MRPL57P7
36846,ENSG00000249072
36847,OR4F8BP
36848,LYPLA2P1-3
36849,MTND6P17
36850,CYCSP7
36851,LYPLA2P1-4
36852,CHMP4AP1
36853,DPRXP7
36854,TEDDM2P
36855,ENSG00000203334
36856,ENSG00000215288
36857,ENSG00000223847
36858,ENSG00000251352
36859,ENSG00000233632
36860,GTF3AP1
36861,ENSG00000250703
36862,KCNK18
36863,ENSG00000287734
36864,RPL26P15
36865,ENSG00000287465
36866,ENSG00000276520
36867,LINC01593
36868,LINC02445
36869,KIR2DS4-6
36870,ENSG00000233691
36871,UBE2NP1
36872,ENSG00000263159
36873,PRAMEF34P-1
36874,PRAMEF34P
36875,PRAMEF34P-2
36876,ENSG00000283276
36877,ENSG00000283544
36878,ENSG00000273244
36879,ENSG00000267644
36880,ENSG00000257265
36881,ENSG00000267389
36882,CCDC70
36883,ENSG00000263489
36884,LINC02480
36885,ENSG00000271568
36886,ENSG00000215094
36887,ENSG00000257564
36888,RN7SKP268
36889,ENSG00000225311
36890,KIR3DL2-34
36891,KIR3DL2
36892,KIR3DL2-36
36893,KIR3DL2-33
36894,KIR3DL2-38
36895,KIR3DL2-35
36896,KIR3DL2-32
36897,KIR3DL2-10
36898,KIR3DL2-31
36899,ENSG00000267687
36900,ENSG00000253420
36901,CTRB2-1
36902,ENSG00000231052
36903,ENSG00000262141
36904,ENSG00000251416
36905,ENSG00000231397
36906,ENSG00000248261
36907,ENSG00000254178
36908,ENSG00000234796
36909,ENSG00000228814
36910,CENPCP1
36911,ENSG00000287678
36912,ENSG00000227726
36913,ENSG00000269107
36914,ERHP2
36915,ENSG00000233712
36916,KCNJ6-AS1
36917,ENSG00000236378
36918,ENSG00000253805
36919,IGLC4
36920,KIR3DL2-29
36921,RSL24D1P4
36922,E2F6P4
36923,ENSG00000239991
36924,YWHAQP1
36925,ENSG00000220139
36926,ENSG00000278602
36927,ENSG00000287478
36928,ENSG00000281460
36929,HMGN1P33
36930,ENSG00000253184
36931,ENSG00000260522
36932,RN7SKP220
36933,ENSG00000285266
36934,ENSG00000248378
36935,ENSG00000266153
36936,ENSG00000287482
36937,OR13Z3P
36938,ENSG00000289374
36939,ENSG00000275675
36940,VN1R38P
36941,ENSG00000239397
36942,NUTF2P5
36943,ENSG00000229687
36944,ENSG00000254293
36945,ENSG00000254606
36946,SLC17A6
36947,LINC02212
36948,ZDHHC20P2-3
36949,KANK1P1
36950,ENSG00000242995
36951,ENSG00000233037
36952,MTCO2P21
36953,SNX18P24
36954,ENSG00000250006
36955,ENSG00000241886
36956,ENSG00000248962
36957,DNAJC19P6
36958,PRAMEF13
36959,PRAMEF13-1
36960,ENSG00000278744
36961,ENSG00000248813
36962,OR8J3
36963,ENSG00000231923
36964,DDX11L8-1
36965,DDX11L8
36966,NDUFB5P2
36967,ENSG00000238153
36968,ENSG00000264701
36969,ENSG00000289081
36970,ENSG00000230226
36971,ENSG00000233444
36972,NGF-AS1
36973,CDC37L1-DT
36974,OR5G1P-1
36975,OR5G1P
36976,ENSG00000235707
36977,NMNAT1P1
36978,ENSG00000288647
36979,TRPC7-AS2
36980,ENSG00000265552
36981,ENSG00000289024
36982,PPIAP62
36983,HIGD2AP2
36984,ENSG00000276403
36985,RPS29P19
36986,DYNLL1P2
36987,ENSG00000232184
36988,ENSG00000272660
36989,SKOR2
36990,ENSG00000235932
36991,HTR3C2P
36992,ENSG00000255535
36993,LINC01120
36994,DPY19L4P1
36995,ENSG00000253523
36996,ENSG00000286774
36997,ENSG00000251001
36998,KCNAB1-AS2
36999,NF1P9-1
37000,ENSG00000258784
37001,ENSG00000284500
37002,ENSG00000255402
37003,ENSG00000273813
37004,RPLP1P13
37005,ENSG00000255340
37006,SKA2P1
37007,ENSG00000253985
37008,KIR2DL1-12
37009,ENSG00000260536
37010,ENSG00000260739
37011,LINC01655
37012,ENSG00000267320
37013,DNAJB6P7
37014,ENSG00000232502
37015,LINC01749
37016,EIF2S2P7
37017,ENSG00000254755
37018,ENSG00000240440
37019,OR5BD1P
37020,ENSG00000232471
37021,OR13D1
37022,OR5B1P
37023,ENSG00000271609
37024,FTH1P25
37025,PRIM2BP
37026,RPS29P17
37027,ENSG00000243385
37028,LINC02510
37029,ENSG00000270727
37030,ENSG00000275295
37031,TOR1BP1
37032,ENSG00000278236
37033,RPL21P104
37034,MT1HL1
37035,LINC02406
37036,ENSG00000248625
37037,RN7SL464P
37038,PLS1-AS1
37039,CFAP97P1
37040,ENSG00000254836
37041,ENSG00000213226
37042,ENSG00000274342
37043,KRT18P26
37044,ENSG00000259627
37045,MTND4LP10
37046,ENSG00000283952
37047,SNX9-AS1
37048,ISCA1P6
37049,ENSG00000269236
37050,ENSG00000255977
37051,ENSG00000256482
37052,ENSG00000254719
37053,HMGB1P29
37054,ENSG00000248296
37055,FGFR3P6
37056,FAM177A1P1
37057,ENSG00000273956
37058,LINC03017
37059,ENSG00000283773
37060,RNASEH2CP1
37061,ENSG00000267509
37062,RN7SKP38
37063,HMGN2P9
37064,OR52Q1P
37065,FXYD6P1
37066,ENSG00000275826
37067,KRTAP2-5P
37068,IFNA1
37069,OR6C68
37070,CSH1
37071,ENSG00000249977
37072,ENSG00000286963
37073,ENSG00000237968
37074,ENSG00000286820
37075,ENSG00000228366
37076,TMEM167AP2
37077,DHX33-DT
37078,ENSG00000233275
37079,LINC01487
37080,ENSG00000223809
37081,ENSG00000236770
37082,ENSG00000257779
37083,ENSG00000233824
37084,ENSG00000239628
37085,ELOCP32
37086,ENSG00000230205
37087,OR9G4-1
37088,ENSG00000235038
37089,ENSG00000266222
37090,RPS17P8
37091,SNRPCP17
37092,SNRPCP17-1
37093,RN7SL202P
37094,ENSG00000272545
37095,ENSG00000248577
37096,ENSG00000287873
37097,NMS
37098,ENSG00000260457
37099,ENSG00000260999
37100,ENSG00000258431
37101,CREB3L2-AS1
37102,ENSG00000226032
37103,MSX2P1
37104,OR7E157P-1
37105,OR7E157P
37106,CCDC121P1
37107,MTND4P34
37108,NYX
37109,ENSG00000250749
37110,TRAV33
37111,ENSG00000287366
37112,ENSG00000259499
37113,RN7SL618P
37114,UGT1A12P
37115,CAPZA1P4
37116,ENSG00000257998
37117,ENSG00000277493
37118,SDR42E1P5
37119,ENSG00000234356
37120,ENSG00000285490
37121,ELOA3BP
37122,MTCO1P48
37123,ENSG00000269237
37124,ENSG00000282300
37125,ENSG00000275201
37126,NDUFS6P1
37127,ENSG00000259914
37128,ENSG00000261181
37129,ENSG00000255037
37130,ENSG00000248137
37131,LINC01757
37132,ENSG00000218806
37133,ENSG00000232622
37134,ENSG00000206898
37135,ENSG00000228780
37136,RPL23AP22
37137,OR7E19P
37138,DUTP1
37139,ENSG00000261048
37140,ENSG00000233754
37141,MAPK8IP1P1
37142,UBE2HP1
37143,ENSG00000271654
37144,ABCD1P3
37145,ENSG00000233920
37146,CFHR5
37147,ENSG00000282237
37148,NMD3P2
37149,ENSG00000276823
37150,ENSG00000248369
37151,ENSG00000286098
37152,ENSG00000259560
37153,ENSG00000242444
37154,ENSG00000270690
37155,ENSG00000243929
37156,ENSG00000248763
37157,RN7SL551P
37158,ENSG00000196390
37159,OR2A14
37160,WARS2P1
37161,MTND4P8
37162,ENSG00000276478
37163,RNU1-146P
37164,MTCYBP14-1
37165,MTCYBP14
37166,CAPZA1P5-1
37167,CAPZA1P5
37168,TPM2P1
37169,ENSG00000228303
37170,MTND6P25
37171,GTF3AP2
37172,ENSG00000278413
37173,ENSG00000289012
37174,OR52M2P
37175,ENSG00000239395
37176,ENSG00000267716
37177,BANF1P4
37178,SRP14P3
37179,ANAPC1P6
37180,BRWD1-IT1
37181,ENSG00000263342
37182,ENSG00000288371
37183,LINC02567
37184,FXYD6P2
37185,MTCO1P38
37186,ENSG00000250193
37187,SEPTIN14P17
37188,ENSG00000212145
37189,TUSC2P1
37190,ENSG00000249444
37191,ENSG00000253362
37192,ENSG00000251125
37193,IDI1P3
37194,CTAGE16P
37195,ENSG00000282574
37196,ENSG00000262332
37197,ENSG00000240404
37198,ENSG00000258558
37199,MTND1P5
37200,ENSG00000258134
37201,ENSG00000231100
37202,ENSG00000258928
37203,ENSG00000265359
37204,ENSG00000264450
37205,ENSG00000289505
37206,FEN1P1
37207,ENSG00000226324
37208,ENSG00000255429
37209,LINC01591
37210,ENSG00000277705
37211,SRGAP3-AS4
37212,ENSG00000224136
37213,KRT18P60
37214,ODAD2P1-1
37215,ENSG00000231132
37216,ENSG00000226454
37217,JCADP1
37218,RPL7AP12
37219,ENTR1P2
37220,UBTFL3
37221,ENSG00000276713
37222,FDX1P2
37223,ENSG00000242391
37224,HMGN1P32
37225,ENSG00000253927
37226,VN1R11P
37227,KIR2DS4-2
37228,RN7SL244P
37229,ENSG00000287392
37230,ENSG00000254669
37231,ENSG00000234580
37232,PDE2A-AS1
37233,ENSG00000224722
37234,ENSG00000254236
37235,ENSG00000270896
37236,ZNF705G-2
37237,ENSG00000265356
37238,KIR3DL1-20
37239,ATP6V0CP2
37240,LINC00301
37241,LINC01710
37242,TRBV6-8
37243,BNIP3P41
37244,ENSG00000286589
37245,ABCB10P4
37246,EIF4A1P11
37247,IGLC6
37248,PPP6R2P1
37249,OR12D2-5
37250,ENSG00000270403
37251,ENSG00000264754
37252,RPS15AP32
37253,ENSG00000259064
37254,ENSG00000278477
37255,ENSG00000277581
37256,FAM90A28P
37257,LINC01216
37258,MTCO1P46
37259,HMGB3P21
37260,ENSG00000288128
37261,ENSG00000237220
37262,ZNF30-AS1
37263,ENSG00000285127
37264,ENSG00000278115
37265,RN7SL286P-1
37266,ENSG00000278118
37267,ENSG00000276439
37268,CDH18-AS1
37269,RN7SL751P
37270,ENSG00000249333
37271,OR8S21P
37272,SALL4P2
37273,USP17L18
37274,RN7SKP126
37275,ENSG00000257395
37276,LINC02297
37277,KRTAP19-2
37278,ENSG00000250406
37279,RPL10P17
37280,ENSG00000286371
37281,RN7SL849P
37282,VCX2
37283,ATP5MGP4
37284,DUXAP6
37285,NR1H5P
37286,LINC00972
37287,RPL7L1P12
37288,ENSG00000286528
37289,ENSG00000281496
37290,ENSG00000271357
37291,TRGV11
37292,ENSG00000224918
37293,ENSG00000289409
37294,LINC02683
37295,RN7SL796P
37296,SLC16A14P1
37297,RN7SL286P
37298,LINC01729
37299,RN7SL539P
37300,RN7SL796P-1
37301,RPSAP69
37302,ENSG00000284380
37303,ENSG00000281604
37304,RN7SL196P
37305,ENSG00000284071
37306,ENSG00000233706
37307,LINC01718
37308,ENSG00000250940
37309,ENSG00000264488
37310,ENSG00000249588
37311,USP17L7
37312,ENSG00000274693
37313,ENSG00000229881
37314,ENSG00000279211
37315,DPP3P1
37316,GTF3C6P3
37317,RNU4-36P
37318,ENSG00000240426
37319,ENSG00000255107
37320,MED28P4
37321,MPHOSPH10P7-1
37322,CATIP-AS2
37323,OR8J2
37324,ENSG00000262400
37325,ENSG00000258459
37326,PATE1
37327,ENSG00000258538
37328,ENSG00000289477
37329,LINC00474
37330,ENSG00000249056
37331,TRBV6-6
37332,ENSG00000289422
37333,ENSG00000265437
37334,ENSG00000274767
37335,ENSG00000282231
37336,RPS26P57
37337,TTTY11
37338,TSBP1-7
37339,KIR2DS2-3
37340,SDR42E1P1
37341,ENSG00000251523
37342,KRT18P29
37343,OR1L4
37344,PRSS3P2
37345,UPK3BP1
37346,P3R3URF
37347,LINC02820
37348,ENSG00000271893
37349,ENSG00000226621
37350,HMGB3P15
37351,ATP5MGP7
37352,ENSG00000267521
37353,ENSG00000266906
37354,ENSG00000251105
37355,IGLCOR22-1
37356,MTND4P10-1
37357,MTND4P10
37358,ENSG00000261382
37359,USP8P1-2
37360,ENSG00000288696
37361,IFNA6
37362,STUB1P1
37363,ENSG00000283730
37364,PRDX3P3
37365,ENSG00000253630
37366,LINC01523
37367,ENSG00000286680
37368,FRG2IP
37369,ENSG00000268296
37370,SNORA33
37371,TUBAP15
37372,OR2D2
37373,TRAV7
37374,MTND2P33
37375,RN7SKP93
37376,ENSG00000263343
37377,OR5K3
37378,ENSG00000237321
37379,RNF11P2
37380,ENSG00000276636
37381,ENSG00000229339
37382,ENSG00000262521
37383,SFTA2-3
37384,NRG1-IT3
37385,OR10G9
37386,ENSG00000238010
37387,NUDT19P6
37388,ENSG00000252409
37389,ENSG00000244561
37390,PIEZO1P2
37391,OR6P1
37392,DDIT4L-AS1
37393,APOA4
37394,ENSG00000242329
37395,FTH1P26
37396,RN7SL341P
37397,ENSG00000270994
37398,CDCA4P2
37399,ENSG00000270405
37400,ENSG00000234275
37401,LINC02494
37402,FAM90A13P
37403,ENSG00000200113
37404,ENSG00000251490
37405,HTR1A
37406,MTCO3P9
37407,ENSG00000225181
37408,ECEL1P3
37409,ENSG00000230051
37410,DSTNP5
37411,IGKV2OR22-3
37412,ENSG00000239706
37413,ENSG00000287107
37414,IFNB1
37415,MTATP6P16
37416,ENSG00000259759
37417,GCNT1P5
37418,TAF9BP2
37419,TAS2R63P-1
37420,TAS2R63P
37421,LINC01972
37422,ENSG00000289431
37423,SPAG11B
37424,ENSG00000286439
37425,SUCLA2P2
37426,FAM242B
37427,NFU1P1
37428,BNIP3P23
37429,MAPT-IT1
37430,ENSG00000224700
37431,OR7E8P-1
37432,OR7E8P
37433,PTPRK-AS1-1
37434,PTPRK-AS1
37435,ENSG00000235371
37436,ENSG00000271034
37437,NDUFA4P2
37438,AGKP1
37439,ENSG00000260378
37440,ENSG00000236332
37441,ENSG00000264015
37442,RN7SL552P
37443,OR6C2
37444,FKBP1AP1
37445,ENSG00000276213
37446,RPL18AP14
37447,SPATA31A3
37448,ENSG00000270139
37449,LINC02557-1
37450,TIMM17BP1
37451,ENSG00000275756
37452,MRPL57P6
37453,ENSG00000253648
37454,ENSG00000260694
37455,CD84P1
37456,ENSG00000254861
37457,CCND3P2
37458,ENSG00000286853
37459,SPTLC1P3
37460,ENSG00000259588
37461,ENSG00000219492
37462,ENSG00000261151
37463,NDUFA5P11
37464,OR2L3
37465,IGKV1OR2-2
37466,ENSG00000254573
37467,UBE2MP1
37468,OR8T1P
37469,ENSG00000213480
37470,ENSG00000277702
37471,OR52V1P
37472,SLC16A12-AS1
37473,USP17L11
37474,MRPS36P2
37475,PRCPP1
37476,ZBED9-AS1
37477,ENSG00000258751
37478,HNRNPA1P31
37479,MIR124-2HG
37480,VN1R8P
37481,EML6-AS1
37482,ENSG00000271434
37483,OFD1P7Y
37484,ENSG00000248903
37485,ENSG00000253343
37486,ENSG00000268659
37487,ENSG00000226141
37488,SPATA17-AS1
37489,ENSG00000231039
37490,KIR2DS4-26
37491,MAGEA11
37492,PGAM1P12
37493,RPL23P5
37494,DOCK9-AS1
37495,ENSG00000233969
37496,ENSG00000214883
37497,ENSG00000271697
37498,BTF3L4P4
37499,KIR3DL2-41
37500,ENSG00000223867
37501,HNRNPH1P2
37502,ENSG00000281519
37503,ENSG00000281782
37504,OR10AA1P
37505,HNRNPA1P2-7
37506,HNRNPA1P2-4
37507,MTND2P11
37508,ENSG00000230952
37509,MEMO1P3
37510,ENSG00000256835
37511,RPL35AP37
37512,CAMTA1-AS2
37513,ENSG00000276474
37514,RPL21P66
37515,ENSG00000243384
37516,KIR3DL3-20
37517,NUS1P3
37518,ENSG00000223375
37519,CXorf66
37520,TRBV24OR9-2
37521,KIR2DP1-7
37522,PHOX2B
37523,FOXA2
37524,RNASE12
37525,ENSG00000271350
37526,GLRX5P1
37527,GLRX5P1-1
37528,HAUS5-DT
37529,ENSG00000288834
37530,ENSG00000262651
37531,ENSG00000234461
37532,LCN1P2-1
37533,PNPLA4P1
37534,FAM230F
37535,ENSG00000248236
37536,RN7SKP264
37537,SLC44A3P1
37538,ENSG00000237108
37539,ENSG00000254526
37540,ENSG00000258383
37541,LCN1P2
37542,EEF1AKMT4-ECE2
37543,OR2A2
37544,ZACNP1
37545,ENSG00000289452
37546,KATNBL1P2
37547,ENSG00000271022
37548,ENSG00000279028
37549,ECEL1P1
37550,COPS8P3
37551,ENSG00000275860
37552,HSPE1P6
37553,MAGEA7P
37554,ENSAP1
37555,ENSG00000263199
37556,ZP4
37557,AKR1B1P6
37558,MTCO2P1
37559,KIR2DS5
37560,KIR3DL3-9
37561,KIR2DL1-23
37562,ENSG00000229458
37563,ENSG00000224018
37564,ENSG00000255091
37565,CALM2P1
37566,ENSG00000230690
37567,IFNL4P1
37568,TENT5D
37569,ENSG00000253798
37570,ENSG00000289882
37571,ENSG00000253690
37572,ENSG00000285969
37573,ENSG00000250480
37574,LINC00374
37575,ENSG00000286370
37576,ENSG00000238195
37577,PLSCR5-AS1
37578,ENSG00000230922
37579,RPL23AP40
37580,RSL24D1P5
37581,AKR1B1P7
37582,ENSG00000285037
37583,ENSG00000257875
37584,ENSG00000248876
37585,ENSG00000257976
37586,FAM207CP
37587,ENSG00000248317
37588,UGT2B10-1
37589,KIR2DL4-4
37590,RN7SL634P
37591,ENSG00000286152
37592,ENSG00000231183
37593,ENSG00000250831
37594,TYMSP2
37595,KRT18P68
37596,FTLP5
37597,TRBV7-4-1
37598,SLC4A8-AS1
37599,TSBP1-6
37600,ENSG00000225836
37601,H2AC15
37602,RPL21P31
37603,USP32P4
37604,ENSG00000286851
37605,POTEG
37606,RPS8P6
37607,ENSG00000237299
37608,ENSG00000283579
37609,TAS2R9
37610,ENSG00000273668
37611,LINC01520
37612,NDUFB11P1-1
37613,ENSG00000253162
37614,ENSG00000248878
37615,CT45A7
37616,MT1P3
37617,ENSG00000251010
37618,MRPL49P2
37619,SLC35G3
37620,ENSG00000251378
37621,OR9G2P
37622,OR9G2P-1
37623,LYZL6-1
37624,DEFA1B
37625,LINC01015-5
37626,H3P32
37627,ENSG00000252404
37628,LINC01015
37629,PLCH1-AS2
37630,DEFA3-1
37631,ENSG00000267689
37632,LINC02282
37633,ENSG00000257824
37634,ENSG00000286023
37635,MTCYBP19
37636,ENSG00000282478
37637,ENSG00000237768
37638,KIR2DS5-5
37639,LINC00538
37640,RSU1P1
37641,ENSG00000261263
37642,ENSG00000257355
37643,ENSG00000248725
37644,SEPTIN7P8
37645,OR2G3
37646,ENSG00000233133
37647,ATP5MC1P5
37648,ADCY10
37649,APOBEC3AP1
37650,FTH1P24
37651,ENSG00000226838
37652,TTTY23B
37653,ENSG00000257146
37654,ENSG00000224579
37655,ENSG00000273655
37656,ENSG00000282501
37657,ENSG00000226764
37658,TERF1P6
37659,RPL29P25
37660,ENSG00000277504
37661,TET1P1
37662,KRT18P36
37663,ENSG00000258185
37664,ENSG00000283651
37665,MSTN
37666,ENSG00000228988
37667,ENSG00000257062
37668,ENSG00000213976
37669,TMEM230P1
37670,ENSG00000277966
37671,ENSG00000272707
37672,ENSG00000259874
37673,GIP
37674,ENSG00000223563
37675,MPHOSPH10P7
37676,MTCO2P17
37677,RN7SL353P
37678,ENSG00000264688
37679,ENSG00000263912
37680,ENSG00000263728
37681,ENSG00000264417
37682,ENSG00000263671
37683,ENSG00000251361
37684,DOCK4-AS1
37685,NAP1L4P2
37686,NALF1-IT1
37687,ZDHHC20P2-2
37688,CLUHP4
37689,ENSG00000227481
37690,ENSG00000269651
37691,ENSG00000236907
37692,ENSG00000288726
37693,ENSG00000288691
37694,BRK1P1
37695,ENSG00000255480
37696,ARL6IP1P3
37697,ENSG00000266924
37698,MAGEA12
37699,ENSG00000287050
37700,CSNK1G2P1
37701,RPL34P20
37702,ENSG00000275666
37703,LINC02537
37704,CYP4F25P
37705,ZDHHC20P2-4
37706,ENSG00000248851
37707,RPL7AP7-1
37708,RPL7AP7-5
37709,RPL7AP7-6
37710,RPL5P2
37711,ENSG00000235415
37712,CKS1BP4
37713,OR7E159P
37714,RNU1-20P
37715,NPAP1L
37716,KRTAP9-12P-1
37717,KRTAP9-12P
37718,ENSG00000219681
37719,ENSG00000177418
